id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_per_bed,bath_per_bed,lot_living_ratio,basements_ratio,above_floors_ratio,living_density,lot_density,year_sale,month_sale,quarter_sale,days_since_start,renovation,years_since_renovation
6137610540,2014-08-27,490000,3,2.25,2550,8588,1.0,0,4,3,9,2550,0,1989,0,98011,47.7711,-122.195,3050,8588,637.5,0.5625,3.3665229321834573,0.0,0.999607996863975,0.8357915437561455,17177,2014,8,3,117,0,0
6137610620,2014-08-08,500000,4,2.5,2590,9354,2.0,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264,518.0,0.5,3.6101891161713624,0.0,0.9996140486298727,0.9483705602343464,18619,2014,8,3,98,0,0
6138000095,2014-11-18,219000,3,1.0,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,1470,10600,270.0,0.25,9.841813135985198,0.0,0.9990749306197965,0.7341944255608429,21240,2014,11,4,200,0,0
6139100056,2014-10-23,378950,4,2.0,1820,8400,1.0,0,0,5,7,1300,520,1956,0,98155,47.7615,-122.329,1700,9450,364.0,0.4,4.612850082372323,0.28555738605162,0.7138934651290499,1.0699588477366255,17851,2014,10,4,174,0,0
6139100086,2015-02-24,350000,3,1.0,1540,9800,1.0,0,0,4,7,1540,0,1950,0,98155,47.7604,-122.329,1560,9450,385.0,0.25,6.3595068137573,0.0,0.9993510707332901,0.9865470852017937,19251,2015,2,1,298,0,0
6139100101,2015-05-05,405100,4,2.0,1580,7300,1.0,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450,316.0,0.4,4.617330803289057,0.0,0.9993674889310563,1.3378492802709567,16751,2015,5,2,368,0,0
6139800390,2014-10-06,432500,3,2.5,1940,10800,1.0,0,0,3,8,1340,600,1979,0,98077,47.7471,-122.075,2080,9600,485.0,0.625,5.564142194744977,0.3091190108191654,0.6903657908294694,0.9322441134070159,20401,2014,10,4,157,0,0
6139800640,2015-02-24,490000,3,2.5,2080,12032,2.0,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,2320,9900,520.0,0.625,5.781835655934647,0.0,0.9995194617972128,0.8961654459284791,21933,2015,2,1,298,0,0
6140100022,2014-08-26,345000,3,3.25,1600,1882,2.0,0,0,3,8,1360,240,2000,0,98133,47.7151,-122.355,1390,1379,400.0,0.8125,1.1755153029356653,0.14990630855715179,0.84946908182386,1.150251617541337,3262,2014,8,3,116,0,0
6140100028,2015-05-01,370000,3,1.75,1496,1423,2.0,0,0,3,8,1248,248,2006,0,98133,47.715,-122.355,1460,1423,374.0,0.4375,0.9505678022712091,0.16566466265865062,0.8336673346693386,1.0239561943874058,2847,2015,5,2,364,0,0
6140100095,2014-05-20,475000,4,1.75,1650,7775,1.0,0,0,4,7,1150,500,1950,0,98133,47.715,-122.354,1390,7200,330.0,0.35,4.709267110841914,0.30284675953967294,0.6965475469412478,1.1861969805895038,14976,2014,5,2,18,0,0
6140100875,2015-04-15,420000,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,265.0,0.25,7.63147973609802,0.11310084825636192,0.885956644674835,0.6790518898142216,16038,2015,4,2,348,0,0
6140600049,2015-05-06,464000,2,2.0,1230,4800,2.0,0,0,3,7,1230,0,1952,2004,98133,47.7145,-122.35,1560,7200,410.0,0.6666666666666666,3.899268887083672,0.0,0.9991876523151909,0.7879564381806534,12001,2015,5,2,369,1,11
6141100038,2014-06-02,440150,2,1.0,1110,6800,1.0,0,0,5,7,1000,110,1947,0,98133,47.7184,-122.355,1410,6963,370.0,0.3333333333333333,6.120612061206121,0.09900990099009901,0.9000900090009001,0.7866761162296244,13764,2014,6,2,31,0,0
6141100065,2014-12-18,420000,3,1.0,1790,7055,1.0,0,0,5,8,1520,270,1937,0,98133,47.718,-122.355,1710,7055,447.5,0.25,3.939140145170296,0.1507537688442211,0.8486878838637633,1.0461718293395674,14111,2014,12,4,230,0,0
6141100320,2014-07-07,245000,2,1.0,1500,6685,1.0,0,0,3,7,1190,310,1926,0,98133,47.7186,-122.354,1420,6561,500.0,0.3333333333333333,4.4536975349766825,0.20652898067954698,0.7928047968021319,1.0555946516537649,13247,2014,7,3,66,0,0
6141100380,2014-05-15,465000,3,1.75,1410,6886,1.0,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561,352.5,0.4375,4.880226789510985,0.0,0.9992912827781715,0.9992912827781715,13448,2014,5,2,13,1,2
6141100395,2015-02-04,240000,2,1.0,870,6552,1.0,0,0,3,6,870,0,1947,0,98133,47.7188,-122.353,1500,6678,290.0,0.3333333333333333,7.522388059701493,0.0,0.9988518943742825,0.5796135909393737,13231,2015,2,1,278,0,0
6141100445,2015-01-07,499000,2,1.5,1540,6549,2.0,0,0,3,7,1540,0,1980,0,98133,47.7189,-122.353,1470,6552,513.3333333333334,0.5,4.2498377676833226,0.0,0.9993510707332901,1.0469068660774983,13102,2015,1,1,250,0,0
6141100750,2014-10-08,389000,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,0,98133,47.7164,-122.351,1610,6594,345.0,0.25,4.772628530050688,0.0,0.999275887038378,0.8566108007448789,13186,2014,10,4,159,0,0
6141600065,2014-10-16,530000,3,2.25,2160,8114,1.0,0,0,3,8,1460,700,1960,0,98133,47.7176,-122.35,2160,8000,540.0,0.5625,3.7547431744562703,0.3239241092086997,0.6756131420638594,0.999537251272559,16115,2014,10,4,167,0,0
6141600140,2014-09-04,565000,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133,47.7172,-122.349,2160,8114,450.0,0.5833333333333334,4.322473158089596,0.2776749352091818,0.7219548315438726,1.2494215640906987,19790,2014,9,3,125,0,0
6141600179,2014-11-12,376000,3,2.25,1470,9140,2.0,0,2,3,7,1470,0,1982,0,98133,47.7162,-122.349,1400,8204,367.5,0.5625,6.213460231135282,0.0,0.9993201903467029,1.0492505353319057,17345,2014,11,4,194,0,0
6142100090,2014-07-18,279000,4,2.5,1810,13000,1.0,0,0,4,8,1470,340,1977,0,98022,47.2202,-121.993,1850,13000,362.0,0.5,7.1783545002760905,0.18774157923799006,0.811706239646604,0.97784981091302,26001,2014,7,3,77,0,0
6143600555,2014-06-09,229950,4,1.75,1300,21000,1.0,0,0,4,7,1300,0,1969,0,98001,47.3067,-122.285,2120,9920,260.0,0.35,16.14142966948501,0.0,0.9992313604919293,0.6129184347006129,30921,2014,6,2,38,0,0
6143600580,2014-05-05,184000,3,1.75,1490,10125,1.0,0,0,4,7,1490,0,1962,0,98001,47.3075,-122.284,2488,4981,372.5,0.4375,6.790744466800805,0.0,0.9993293091884641,0.5986339895540378,15107,2014,5,2,3,0,0
6145600040,2014-06-23,385000,3,3.25,1630,1677,3.0,0,0,3,8,1630,0,2007,0,98133,47.7048,-122.353,1220,1677,407.5,0.8125,1.0282035561005518,0.0,0.9993868792152054,1.334971334971335,3355,2014,6,2,52,0,0
6145600041,2014-05-14,306000,3,1.5,1220,1086,3.0,0,0,3,8,1220,0,2007,0,98133,47.7049,-122.353,1220,1422,305.0,0.375,0.8894348894348895,0.0,0.9991809991809992,0.9991809991809992,2509,2014,5,2,12,0,0
6145600285,2014-05-29,300000,2,1.0,820,3844,1.0,0,0,4,6,820,0,1916,0,98133,47.7049,-122.349,1520,3844,273.3333333333333,0.3333333333333333,4.682095006090134,0.0,0.9987819732034104,0.5391190006574622,7689,2014,5,2,27,0,0
6145600410,2014-07-11,290000,2,1.0,840,3844,1.0,0,0,4,6,840,0,1919,0,98133,47.7048,-122.347,1040,3844,280.0,0.3333333333333333,4.570749108204518,0.0,0.9988109393579072,0.8069164265129684,7689,2014,7,3,70,0,0
6145600557,2014-05-09,212000,2,1.5,1020,1525,2.0,0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844,340.0,0.5,1.4936336924583742,0.0,0.9990205680705191,0.9990205680705191,5370,2014,5,2,7,0,0
6145600780,2014-09-11,335000,2,1.0,1510,3844,1.0,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,3844,503.3333333333333,0.3333333333333333,2.544010589013898,0.0,0.99933818663137,1.2894961571306576,7689,2014,9,3,132,1,45
6145600855,2015-05-04,502000,4,1.75,1920,3844,1.0,0,0,3,7,1170,750,1967,0,98133,47.7041,-122.353,1480,3844,384.0,0.35,2.0010411244143675,0.39042165538781887,0.6090577824049974,1.2964213369345037,7689,2015,5,2,367,0,0
6145600865,2014-05-05,449250,4,2.0,1480,3844,1.5,0,0,5,7,1480,0,1928,0,98133,47.7042,-122.352,1480,3844,296.0,0.4,2.5955435516542877,0.0,0.9993247805536799,0.9993247805536799,7689,2014,5,2,3,0,0
6145600900,2015-05-13,325000,2,2.5,1170,1638,2.0,0,0,3,8,1170,0,2008,0,98133,47.7041,-122.351,1350,1407,390.0,0.8333333333333334,1.3988044406490179,0.0,0.9991460290350128,0.8660251665433013,3046,2015,5,2,376,0,0
6145600955,2014-12-24,329000,4,1.0,1120,3844,1.0,0,0,3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,224.0,0.2,3.4290811775200716,0.0,0.9991079393398751,0.7562457798784605,7689,2014,12,4,236,0,0
6145601312,2014-10-29,322000,3,3.25,1380,1225,3.0,0,0,3,7,1380,0,2000,0,98133,47.7035,-122.351,1380,1704,345.0,0.8125,0.8870383779869659,0.0,0.999275887038378,0.999275887038378,2930,2014,10,4,180,0,0
6145601510,2014-08-22,412000,3,1.0,1000,3844,1.0,0,0,5,7,900,100,1928,0,98133,47.7031,-122.349,1000,3920,250.0,0.25,3.8401598401598402,0.0999000999000999,0.8991008991008991,0.999000999000999,7765,2014,8,3,112,0,0
6145601599,2014-06-11,250000,2,1.5,982,846,2.0,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844,327.3333333333333,0.5,0.8606307222787386,0.1790437436419125,0.8199389623601221,0.9713155291790306,4691,2014,6,2,40,0,0
6145601715,2014-12-15,403500,4,2.75,2400,3844,1.0,0,0,5,7,1200,1200,1974,0,98133,47.7027,-122.347,1100,3844,480.0,0.55,1.6009995835068722,0.4997917534360683,0.4997917534360683,2.1798365122615806,7689,2014,12,4,227,0,0
6145601725,2014-11-04,345000,3,1.0,960,3844,1.0,0,0,3,7,960,0,1972,0,98133,47.7027,-122.346,1020,3844,240.0,0.25,4.0,0.0,0.9989594172736732,0.940254652301665,7689,2014,11,4,186,0,0
6145601819,2014-09-12,278750,2,2.0,800,5765,1.0,0,0,4,6,800,0,1936,0,98133,47.7024,-122.346,1160,3844,266.6666666666667,0.6666666666666666,7.197253433208489,0.0,0.9987515605493134,0.6890611541774333,9610,2014,9,3,133,0,0
6145601890,2014-08-19,415000,5,1.75,1960,3748,1.0,0,0,3,7,980,980,1965,0,98133,47.7027,-122.349,1410,3844,326.6666666666667,0.2916666666666667,1.9112697603263642,0.49974502804691484,0.49974502804691484,1.3890857547838413,7593,2014,8,3,109,0,0
6145602125,2014-07-24,295000,3,1.0,830,3386,1.0,0,0,3,6,830,0,1942,1989,98133,47.7027,-122.355,1300,3844,207.5,0.25,4.074608904933815,0.0,0.9987966305655837,0.6379707916986933,7231,2014,7,3,83,1,26
6145602355,2015-02-25,325000,4,1.0,1640,3844,1.5,0,0,4,7,1460,180,1928,0,98133,47.7017,-122.354,1230,3844,328.0,0.2,2.3424741011578307,0.10968921389396709,0.8897014015843998,1.3322502030869212,7689,2015,2,1,299,0,0
6146600185,2014-05-07,160000,2,1.0,1040,13100,1.0,0,0,5,6,1040,0,1912,0,98032,47.3877,-122.234,910,5080,346.6666666666667,0.3333333333333333,12.584053794428435,0.0,0.9990393852065321,1.141602634467618,18181,2014,5,2,5,0,0
6146600420,2015-02-24,229950,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955,257.5,0.1875,12.318137730358876,0.0,0.9990300678952473,0.9027169149868537,19656,2015,2,1,298,0,0
6146600595,2015-04-10,209950,2,1.0,860,5080,1.0,0,0,3,7,860,0,1960,0,98032,47.39,-122.236,1250,6477,286.6666666666667,0.3333333333333333,5.900116144018583,0.0,0.9988385598141696,0.6874500399680256,11558,2015,4,2,343,0,0
6147600040,2015-02-24,163000,3,1.75,1290,4811,1.0,0,0,3,7,1290,0,1996,0,98032,47.3912,-122.234,1310,4811,322.5,0.4375,3.726568551510457,0.0,0.9992254066615027,0.9839816933638444,9623,2015,2,1,298,0,0
6147650170,2014-05-14,253000,4,2.5,2230,4541,2.0,0,0,3,7,2230,0,2006,0,98042,47.3848,-122.1,2800,4860,446.0,0.5,2.0354101299865532,0.0,0.9995517705064993,0.7961442342020707,9402,2014,5,2,12,0,0
6147650280,2015-03-25,315000,4,2.5,3130,5999,2.0,0,0,3,7,3130,0,2006,0,98042,47.3837,-122.099,3020,5997,626.0,0.5,1.9160012775471096,0.0,0.9996806132226126,1.0360807679576298,11997,2015,3,1,327,0,0
6147650430,2015-04-07,320000,4,2.5,3130,5200,2.0,0,0,3,7,3130,0,2005,0,98042,47.3828,-122.098,3020,5200,626.0,0.5,1.660811242414564,0.0,0.9996806132226126,1.0360807679576298,10401,2015,4,2,340,0,0
6149700191,2014-08-19,307300,2,2.0,1520,1020,3.0,0,0,3,7,1520,0,1999,0,98133,47.7292,-122.343,1500,1245,506.6666666666667,0.6666666666666666,0.6706114398422091,0.0,0.9993425378040762,1.0126582278481013,2266,2014,8,3,109,0,0
6149700197,2014-11-06,308625,2,2.0,1500,1408,3.0,0,0,3,7,1500,0,1999,0,98133,47.7293,-122.343,1500,1245,500.0,0.6666666666666666,0.9380413057961359,0.0,0.9993337774816788,0.9993337774816788,2654,2014,11,4,188,0,0
6149700315,2015-04-10,352000,3,0.75,1240,7200,1.0,0,0,3,7,1240,0,1947,0,98133,47.7298,-122.342,1210,7200,310.0,0.1875,5.801772763900081,0.0,0.9991941982272361,1.023947151114781,14401,2015,4,2,343,0,0
6149700350,2014-10-16,343000,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,47.7298,-122.34,1270,7560,410.0,0.3333333333333333,6.141348497156783,0.0,0.9991876523151909,0.967741935483871,15121,2014,10,4,167,0,0
6149700380,2015-02-06,299900,2,1.0,810,6150,1.0,0,0,3,7,810,0,1950,0,98133,47.7289,-122.34,1080,7200,270.0,0.3333333333333333,7.583230579531443,0.0,0.998766954377312,0.7493061979648473,13351,2015,2,1,280,0,0
6150200005,2014-10-23,410500,3,1.0,1150,6800,1.0,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800,287.5,0.25,5.907906168549088,0.0,0.9991311902693311,0.9496284062758051,13601,2014,10,4,174,0,0
6150200040,2015-03-16,472500,3,2.0,1790,6800,1.0,0,0,4,7,1240,550,1964,0,98133,47.728,-122.339,1470,6800,447.5,0.5,3.7967615857063093,0.30709101060859856,0.6923506420993858,1.2168592794017674,13601,2015,3,1,318,0,0
6150200060,2015-04-01,370037,2,1.0,1250,9270,1.0,0,0,4,7,1250,0,1948,0,98133,47.7284,-122.339,1130,6800,416.6666666666667,0.3333333333333333,7.410071942446043,0.0,0.9992006394884093,1.1052166224580018,16071,2015,4,2,334,0,0
6150200280,2014-08-21,375000,2,1.0,1810,8527,1.5,0,0,4,7,1810,0,1943,0,98133,47.7275,-122.336,1490,6800,603.3333333333334,0.3333333333333333,4.7084483710657095,0.0,0.9994478188845941,1.2139503688799465,15328,2014,8,3,111,0,0
6150200330,2014-08-25,358000,3,1.0,1150,4681,1.0,0,0,3,7,1150,0,1955,0,98133,47.7284,-122.336,1150,6800,287.5,0.25,4.066898349261511,0.0,0.9991311902693311,0.9991311902693311,11482,2014,8,3,115,0,0
6150200375,2014-10-01,227000,2,1.0,860,6800,1.0,0,0,3,6,860,0,1943,0,98133,47.7274,-122.337,1220,6800,286.6666666666667,0.3333333333333333,7.897793263646922,0.0,0.9988385598141696,0.7043407043407044,13601,2014,10,4,152,0,0
6150200435,2014-05-13,230000,2,0.75,650,5360,1.0,0,0,4,5,650,0,1931,0,98133,47.7281,-122.335,1110,6700,216.66666666666666,0.25,8.233486943164362,0.0,0.9984639016897081,0.585058505850585,12061,2014,5,2,11,0,0
6150700005,2014-12-01,500000,4,2.5,1900,5001,1.0,0,0,3,8,1200,700,2008,0,98133,47.7289,-122.335,1950,4680,380.0,0.5,2.6307206733298263,0.3682272488164124,0.631246712256707,0.97385955920041,9682,2014,12,4,213,0,0
6150700169,2014-06-09,304700,2,1.0,740,5995,1.0,0,0,4,7,740,0,1949,0,98133,47.7291,-122.337,1140,5995,246.66666666666666,0.3333333333333333,8.090418353576249,0.0,0.9986504723346828,0.6485539000876425,11991,2014,6,2,38,0,0
6150700180,2014-09-22,282150,2,1.0,700,5940,1.0,0,0,3,7,700,0,1948,0,98133,47.7289,-122.337,1070,5995,233.33333333333334,0.3333333333333333,8.47360912981455,0.0,0.9985734664764622,0.6535947712418301,11936,2014,9,3,143,0,0
6150700394,2014-05-06,365000,3,1.5,1310,8160,1.0,0,0,3,7,1310,0,1950,0,98133,47.7291,-122.339,1090,7560,327.5,0.375,6.224256292906179,0.0,0.9992372234935164,1.2007332722273143,15721,2014,5,2,4,0,0
6151800135,2014-08-27,640000,4,1.75,2020,16120,1.0,0,0,3,7,2020,0,1969,0,98010,47.3413,-122.048,1940,16350,404.0,0.35,7.97624938149431,0.0,0.9995051954477981,1.0407006697578567,32471,2014,8,3,117,0,0
6151800225,2015-04-09,475000,3,1.75,1850,26445,1.0,0,0,4,7,1850,0,1962,1977,98010,47.3412,-122.051,2110,23280,462.5,0.4375,14.286871961102108,0.0,0.9994597514856834,0.876361913784936,49726,2015,4,2,342,1,38
6151800300,2015-02-13,625000,3,1.75,2700,18893,1.0,0,0,4,7,2110,590,1948,1983,98010,47.3397,-122.048,2260,17494,675.0,0.4375,6.994816734542762,0.21843761569788966,0.7811921510551647,1.1941618752764263,36388,2015,2,1,287,1,32
6151800330,2015-04-21,790000,3,2.5,2390,15084,2.0,0,0,3,8,2390,0,2000,0,98010,47.3389,-122.048,1850,17494,597.5,0.625,6.3086574654956085,0.0,0.999581764951903,1.2911939492166395,32579,2015,4,2,354,0,0
6151800606,2015-02-25,235000,3,1.75,1520,12246,1.0,0,0,4,6,1520,0,1971,0,98010,47.3434,-122.049,1460,12246,380.0,0.4375,8.051282051282051,0.0,0.9993425378040762,1.0403832991101984,24493,2015,2,1,299,0,0
6151800624,2015-04-08,288349,3,1.0,1250,18616,1.0,0,0,4,6,1250,0,1972,0,98010,47.3414,-122.047,1920,15654,312.5,0.25,14.88089528377298,0.0,0.9992006394884093,0.6507027589796981,34271,2015,4,2,341,0,0
6152900402,2014-06-19,410000,6,2.75,2520,9324,1.0,0,0,4,7,1320,1200,1962,0,98155,47.7636,-122.294,1820,11000,360.0,0.39285714285714285,3.698532328441095,0.4760015866719556,0.5236017453391512,1.383855024711697,20325,2014,6,2,48,0,0
6154500030,2014-06-26,1080000,4,3.5,3990,5267,2.0,0,0,3,10,3990,0,2008,0,98006,47.5641,-122.124,3230,6481,798.0,0.7,1.3197193685793034,0.0,0.9997494362315209,1.234911792014856,11749,2014,6,2,55,0,0
6154900065,2014-10-30,490000,2,1.0,2180,9300,1.0,0,0,4,7,1090,1090,1947,0,98177,47.7032,-122.371,1830,7378,726.6666666666666,0.3333333333333333,4.264099037138927,0.49977074736359467,0.49977074736359467,1.1906062261059531,16679,2014,10,4,181,0,0
6154900070,2014-06-11,700000,3,2.75,2500,7378,1.0,0,0,5,7,1390,1110,1948,0,98177,47.7032,-122.37,2040,7140,625.0,0.6875,2.950019992003199,0.4438224710115954,0.5557776889244302,1.224889759921607,14519,2014,6,2,40,0,0
6154900095,2014-07-11,565000,4,1.75,2140,7102,1.0,0,0,4,7,1070,1070,1948,0,98177,47.7042,-122.37,1950,7102,428.0,0.35,3.3171415226529657,0.49976646426903315,0.49976646426903315,1.096873398257304,14205,2014,7,3,70,0,0
6159400060,2014-08-05,365000,3,1.5,1640,8301,1.0,0,0,3,7,1290,350,1958,0,98155,47.7443,-122.327,1640,8955,410.0,0.375,5.058500914076783,0.21328458257160268,0.7861060329067642,0.9993906154783668,17257,2014,8,3,95,0,0
616000140,2015-01-26,315000,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,475.0,0.25,7.574960547080484,0.3156233561283535,0.6838506049447659,0.9788768675940237,28801,2015,1,1,269,0,0
616000160,2014-12-10,381000,3,2.0,1770,14400,1.0,0,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400,442.5,0.5,8.130999435347261,0.0,0.9994353472614342,0.9310889005786428,28801,2014,12,4,222,0,0
6161000015,2014-05-15,349950,3,1.0,1400,7066,1.0,0,0,3,8,1400,0,1957,0,98125,47.7127,-122.325,1400,7320,350.0,0.25,5.043540328336902,0.0,0.9992862241256245,0.9992862241256245,14387,2014,5,2,13,0,0
6163900032,2015-01-09,264950,2,1.0,770,7434,1.0,0,0,3,6,770,0,1947,0,98155,47.7606,-122.32,1060,7453,256.6666666666667,0.3333333333333333,9.642023346303501,0.0,0.9987029831387808,0.7257304429783223,14888,2015,1,1,252,0,0
6163900073,2014-09-05,180000,2,1.0,770,9370,1.0,0,0,3,7,770,0,1947,0,98155,47.762,-122.321,1060,9352,256.6666666666667,0.3333333333333333,12.153047989623865,0.0,0.9987029831387808,0.7257304429783223,18723,2014,9,3,126,0,0
6163900301,2015-04-27,425000,4,1.0,1480,8321,1.0,0,0,3,7,1080,400,1953,0,98155,47.7629,-122.318,1580,8502,296.0,0.2,5.61850101282917,0.2700877785280216,0.7292370020256583,0.9361163820366857,16824,2015,4,2,360,0,0
6163900411,2014-10-03,310000,2,1.0,1050,8220,1.0,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,7651,350.0,0.3333333333333333,7.821122740247383,0.25689819219790677,0.7421503330161751,0.7829977628635347,15872,2014,10,4,154,0,0
6163900501,2014-10-21,418000,3,1.75,1530,7238,1.0,0,0,3,7,1530,0,1959,0,98155,47.7629,-122.315,1580,7238,382.5,0.4375,4.727629000653168,0.0,0.999346832135859,0.967741935483871,14477,2014,10,4,172,0,0
6163900628,2014-05-16,379950,3,3.25,1860,1787,3.0,0,0,3,8,1860,0,2007,0,98155,47.7563,-122.316,1830,1787,465.0,0.8125,0.9602364320257926,0.0,0.999462654486835,1.0158383397050792,3575,2014,5,2,14,0,0
6163901033,2014-09-02,269000,2,1.0,770,8612,1.0,0,0,3,6,770,0,1953,0,98155,47.7547,-122.323,1290,8407,256.6666666666667,0.3333333333333333,11.169909208819714,0.0,0.9987029831387808,0.5964368706429125,17020,2014,9,3,123,0,0
6163901061,2014-12-11,329000,4,2.0,1190,7877,1.5,0,0,5,7,1190,0,1946,0,98155,47.7538,-122.322,1480,9975,238.0,0.4,6.61376994122586,0.0,0.9991603694374476,0.8035111411208643,17853,2014,12,4,223,0,0
6163901261,2014-09-09,395000,4,1.0,1440,8320,1.5,0,0,3,7,1440,0,1946,0,98155,47.7529,-122.318,1440,9230,288.0,0.2,5.7737682165163084,0.0,0.9993060374739764,0.9993060374739764,17551,2014,9,3,130,0,0
6163901271,2014-08-11,327000,2,1.0,1070,9750,1.0,0,0,3,7,1070,0,1947,0,98155,47.7532,-122.318,1500,8775,356.6666666666667,0.3333333333333333,9.103641456582633,0.0,0.9990662931839402,0.7128580946035976,18526,2014,8,3,101,0,0
6163901283,2015-01-30,330000,4,1.5,1890,7540,1.0,0,0,4,7,1890,0,1967,0,98155,47.7534,-122.318,1890,8515,378.0,0.3,3.9873083024854576,0.0,0.9994711792702274,0.9994711792702274,16056,2015,1,1,273,0,0
6163901352,2014-10-21,289950,3,1.0,1090,8280,1.0,0,0,3,6,1090,0,1947,2006,98155,47.7562,-122.318,1060,7609,272.5,0.25,7.5893675527039415,0.0,0.999083409715857,1.0273327049952874,15890,2014,10,4,172,1,9
6163901381,2014-12-04,295000,3,1.0,1000,8320,1.0,0,0,5,6,1000,0,1951,0,98155,47.7548,-122.316,1090,8450,250.0,0.25,8.311688311688311,0.0,0.999000999000999,0.916590284142988,16771,2014,12,4,216,0,0
6163901382,2014-05-15,400000,3,1.0,1630,10304,1.0,0,0,5,7,1630,0,1953,0,98155,47.7548,-122.317,1480,8515,407.5,0.25,6.317596566523605,0.0,0.9993868792152054,1.100607697501688,18820,2014,5,2,13,0,0
6163901383,2014-09-23,295000,2,1.0,840,10465,1.0,0,0,3,6,840,0,1951,0,98155,47.755,-122.317,1320,8515,280.0,0.3333333333333333,12.443519619500595,0.0,0.9988109393579072,0.6358819076457229,18981,2014,9,3,144,0,0
6163901433,2014-11-26,425000,4,2.25,2200,8384,1.0,0,0,3,7,1250,950,1959,0,98155,47.753,-122.317,1750,8384,440.0,0.45,3.809177646524307,0.4316219900045434,0.5679236710586097,1.2564249000571102,16769,2014,11,4,208,0,0
6163901751,2014-06-23,291500,3,1.0,880,9238,1.5,0,0,5,6,880,0,1946,0,98155,47.7494,-122.319,1170,9238,220.0,0.25,10.485811577752553,0.0,0.9988649262202043,0.7514944491887275,18477,2014,6,2,52,0,0
6163901772,2014-09-18,535000,3,1.75,2020,10031,1.0,0,0,5,7,1370,650,1952,0,98155,47.7487,-122.319,1500,8456,505.0,0.4375,4.963384463137061,0.32162295893122217,0.677882236516576,1.345769487008661,18488,2014,9,3,139,0,0
6163901913,2014-07-22,451000,5,3.0,2260,6508,1.0,0,0,3,7,1330,930,2003,0,98155,47.7508,-122.322,1940,9450,376.6666666666667,0.5,2.8783724015922156,0.41132242370632466,0.5882352941176471,1.1643482740855229,15959,2014,7,3,81,0,0
6169900545,2014-06-25,1330000,3,1.5,1940,2885,1.5,0,2,3,8,1940,0,1900,0,98119,47.6308,-122.369,2550,3600,485.0,0.375,1.48634724368882,0.0,0.9994848016486347,0.7604860838886711,6486,2014,6,2,54,0,0
6169901006,2014-07-15,600000,2,1.0,1180,2160,1.0,0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,5400,393.3333333333333,0.3333333333333333,1.8289585097375105,0.20321761219305673,0.7959356477561389,0.43687523139577933,7561,2014,7,3,74,0,0
6169901085,2014-08-07,1445000,4,2.5,3200,3600,3.0,0,3,4,9,2600,600,1997,0,98119,47.632,-122.369,2490,4080,640.0,0.5,1.1246485473289598,0.18744142455482662,0.8122461730709153,1.2846246487354476,7681,2014,8,3,97,0,0
6169901095,2014-08-15,900000,4,2.0,1980,7200,2.0,0,3,3,8,1700,280,1910,0,98119,47.6318,-122.369,2490,4200,396.0,0.4,3.6345280161534577,0.1413427561837456,0.8581524482584554,0.7948615014050582,11401,2014,8,3,105,0,0
6169901185,2014-05-20,490000,5,3.5,4460,2975,3.0,0,2,3,10,3280,1180,2015,0,98119,47.6313,-122.37,2490,4231,743.3333333333334,0.5833333333333334,0.666890831652096,0.2645146828065456,0.7352611522080251,1.79044560417503,7207,2014,5,2,18,0,0
6169901197,2014-11-26,900000,3,1.5,2160,2260,2.0,0,2,5,8,1620,540,1917,0,98119,47.6321,-122.371,2570,2400,540.0,0.375,1.045812124016659,0.24988431281813975,0.7496529384544193,0.8401400233372228,4661,2014,11,4,208,0,0
617000030,2014-12-23,887500,3,3.0,4230,54977,2.0,0,3,3,9,3780,450,1951,2000,98166,47.4176,-122.343,2880,27201,1057.5,0.75,12.993854880642875,0.10635783502718034,0.8934058142283148,1.4682401943769525,82179,2014,12,4,235,1,15
